  (1 5 | 1 2) -> (6|3) -> (24) =   0.03377459090726
  (2 1 | 5 1) -> (4|16) -> (26) =   0.03377459090726
  (2 1 | 1 5) -> (4|6) -> (16) =   0.03377459090726
  (1 2 | 5 1) -> (3|16) -> (22) =   0.03377459090726
  (1 2 | 1 5) -> (3|6) -> (12) =   0.03377459090726
  (5 1 | 3 1) -> (16|7) -> (143) =   0.02638760241698
  (1 5 | 3 1) -> (6|7) -> (28) =   0.02638760241698
  (5 1 | 1 3) -> (16|4) -> (140) =   0.02638760241698
  (1 5 | 1 3) -> (6|4) -> (25) =   0.02638760241698
  (3 1 | 5 1) -> (7|16) -> (44) =   0.02638760241698
  (3 1 | 1 5) -> (7|6) -> (34) =   0.02638760241698
  (1 3 | 5 1) -> (4|16) -> (26) =   0.02638760241698
  (1 3 | 1 5) -> (4|6) -> (16) =   0.02638760241698
  (5 2 | 2 0) -> (17|3) -> (156) =   0.00964472945070
  (2 5 | 2 0) -> (8|3) -> (39) =   0.00964472945070
  (5 2 | 0 2) -> (17|2) -> (155) =   0.00964472945070
  (2 5 | 0 2) -> (8|2) -> (38) =   0.00964472945070
  (2 0 | 5 2) -> (3|17) -> (23) =   0.00964472945070
  (2 0 | 2 5) -> (3|8) -> (14) =   0.00964472945070
  (0 2 | 5 2) -> (2|17) -> (20) =   0.00964472945070
  (0 2 | 2 5) -> (2|8) -> (11) =   0.00964472945070
  (5 2 | 3 0) -> (17|6) -> (159) =   0.00174492087102
  (2 5 | 3 0) -> (8|6) -> (42) =   0.00174492087102
  (5 2 | 0 3) -> (17|3) -> (156) =   0.00174492087102
  (2 5 | 0 3) -> (8|3) -> (39) =   0.00174492087102
  (3 0 | 5 2) -> (6|17) -> (38) =   0.00174492087102
  (3 0 | 2 5) -> (6|8) -> (29) =   0.00174492087102
  (0 3 | 5 2) -> (3|17) -> (23) =   0.00174492087102
  (0 3 | 2 5) -> (3|8) -> (14) =   0.00174492087102
  (5 3 | 2 0) -> (18|3) -> (174) =   0.00174492087102
  (3 5 | 2 0) -> (11|3) -> (69) =   0.00174492087102
  (5 3 | 0 2) -> (18|2) -> (173) =   0.00174492087102
  (3 5 | 0 2) -> (11|2) -> (68) =   0.00174492087102
  (2 0 | 5 3) -> (3|18) -> (24) =   0.00174492087102
  (2 0 | 3 5) -> (3|11) -> (17) =   0.00174492087102
  (0 2 | 5 3) -> (2|18) -> (21) =   0.00174492087102
  (0 2 | 3 5) -> (2|11) -> (14) =   0.00174492087102
  (5 3 | 3 0) -> (18|6) -> (177) =   0.00877461417892
  (3 5 | 3 0) -> (11|6) -> (72) =   0.00877461417892
  (5 3 | 0 3) -> (18|3) -> (174) =   0.00877461417892
  (3 5 | 0 3) -> (11|3) -> (69) =   0.00877461417892
  (3 0 | 5 3) -> (6|18) -> (39) =   0.00877461417892
  (3 0 | 3 5) -> (6|11) -> (32) =   0.00877461417892
  (0 3 | 5 3) -> (3|18) -> (24) =   0.00877461417892
  (0 3 | 3 5) -> (3|11) -> (17) =   0.00877461417892
  (5 4 | 4 0) -> (19|10) -> (200) =   0.00741133258300
  (4 5 | 4 0) -> (15|10) -> (130) =   0.00741133258300
  (5 4 | 0 4) -> (19|4) -> (194) =   0.00741133258300
  (4 5 | 0 4) -> (15|4) -> (124) =   0.00741133258300
  (4 0 | 5 4) -> (10|19) -> (74) =   0.00741133258300
  (4 0 | 4 5) -> (10|15) -> (70) =   0.00741133258300
  (0 4 | 5 4) -> (4|19) -> (29) =   0.00741133258300
  (0 4 | 4 5) -> (4|15) -> (25) =   0.00741133258300
  (5 0 | 2 2) -> (15|5) -> (125) =   0.04168594504622
  (0 5 | 2 2) -> (5|5) -> (20) =   0.04168594504622
  (5 0 | 2 2) -> (15|5) -> (125) =   0.04168594504622
  (0 5 | 2 2) -> (5|5) -> (20) =   0.04168594504622
  (2 2 | 5 0) -> (5|15) -> (30) =   0.04168594504622
  (2 2 | 0 5) -> (5|5) -> (20) =   0.04168594504622
  (2 2 | 5 0) -> (5|15) -> (30) =   0.04168594504622
  (2 2 | 0 5) -> (5|5) -> (20) =   0.04168594504622
  (5 0 | 3 2) -> (15|8) -> (128) =   0.00012184871055
  (0 5 | 3 2) -> (5|8) -> (23) =   0.00012184871055
  (5 0 | 2 3) -> (15|6) -> (126) =   0.00012184871055
  (0 5 | 2 3) -> (5|6) -> (21) =   0.00012184871055
  (3 2 | 5 0) -> (8|15) -> (51) =   0.00012184871055
  (3 2 | 0 5) -> (8|5) -> (41) =   0.00012184871055
  (2 3 | 5 0) -> (6|15) -> (36) =   0.00012184871055
  (2 3 | 0 5) -> (6|5) -> (26) =   0.00012184871055
  (5 0 | 3 3) -> (15|9) -> (129) =   0.04162518445492
  (0 5 | 3 3) -> (5|9) -> (24) =   0.04162518445492
  (5 0 | 3 3) -> (15|9) -> (129) =   0.04162518445492
  (0 5 | 3 3) -> (5|9) -> (24) =   0.04162518445492
  (3 3 | 5 0) -> (9|15) -> (60) =   0.04162518445492
  (3 3 | 0 5) -> (9|5) -> (50) =   0.04162518445492
  (3 3 | 5 0) -> (9|15) -> (60) =   0.04162518445492
  (3 3 | 0 5) -> (9|5) -> (50) =   0.04162518445492
  (5 0 | 4 4) -> (15|14) -> (134) =   0.04152998580876
  (0 5 | 4 4) -> (5|14) -> (29) =   0.04152998580876
  (5 0 | 4 4) -> (15|14) -> (134) =   0.04152998580876
  (0 5 | 4 4) -> (5|14) -> (29) =   0.04152998580876
  (4 4 | 5 0) -> (14|15) -> (120) =   0.04152998580876
  (4 4 | 0 5) -> (14|5) -> (110) =   0.04152998580876
  (4 4 | 5 0) -> (14|15) -> (120) =   0.04152998580876
  (4 4 | 0 5) -> (14|5) -> (110) =   0.04152998580876
  (5 2 | 2 1) -> (17|4) -> (157) =   0.06401211867157
  (2 5 | 2 1) -> (8|4) -> (40) =   0.06401211867157
  (5 2 | 1 2) -> (17|3) -> (156) =   0.06401211867157
  (2 5 | 1 2) -> (8|3) -> (39) =   0.06401211867157
  (2 1 | 5 2) -> (4|17) -> (27) =   0.06401211867157
  (2 1 | 2 5) -> (4|8) -> (18) =   0.06401211867157
  (1 2 | 5 2) -> (3|17) -> (23) =   0.06401211867157
  (1 2 | 2 5) -> (3|8) -> (14) =   0.06401211867157
  (5 2 | 3 1) -> (17|7) -> (160) =   0.01570975684210
  (2 5 | 3 1) -> (8|7) -> (43) =   0.01570975684210
  (5 2 | 1 3) -> (17|4) -> (157) =   0.01570975684210
  (2 5 | 1 3) -> (8|4) -> (40) =   0.01570975684210
  (3 1 | 5 2) -> (7|17) -> (45) =   0.01570975684210
  (3 1 | 2 5) -> (7|8) -> (36) =   0.01570975684210
  (1 3 | 5 2) -> (4|17) -> (27) =   0.01570975684210
  (1 3 | 2 5) -> (4|8) -> (18) =   0.01570975684210
  (5 3 | 2 1) -> (18|4) -> (175) =   0.01570975684210
  (3 5 | 2 1) -> (11|4) -> (70) =   0.01570975684210
  (5 3 | 1 2) -> (18|3) -> (174) =   0.01570975684210
  (3 5 | 1 2) -> (11|3) -> (69) =   0.01570975684210
  (2 1 | 5 3) -> (4|18) -> (28) =   0.01570975684210
  (2 1 | 3 5) -> (4|11) -> (21) =   0.01570975684210
  (1 2 | 5 3) -> (3|18) -> (24) =   0.01570975684210
  (1 2 | 3 5) -> (3|11) -> (17) =   0.01570975684210
  (5 3 | 3 1) -> (18|7) -> (178) =   0.05617835407439
  (3 5 | 3 1) -> (11|7) -> (73) =   0.05617835407439
  (5 3 | 1 3) -> (18|4) -> (175) =   0.05617835407439
  (3 5 | 1 3) -> (11|4) -> (70) =   0.05617835407439
  (3 1 | 5 3) -> (7|18) -> (46) =   0.05617835407439
  (3 1 | 3 5) -> (7|11) -> (39) =   0.05617835407439
  (1 3 | 5 3) -> (4|18) -> (28) =   0.05617835407439
  (1 3 | 3 5) -> (4|11) -> (21) =   0.05617835407439
  (5 4 | 4 1) -> (19|11) -> (201) =   0.04390454685774
  (4 5 | 4 1) -> (15|11) -> (131) =   0.04390454685774
  (5 4 | 1 4) -> (19|5) -> (195) =   0.04390454685774
  (4 5 | 1 4) -> (15|5) -> (125) =   0.04390454685774
  (4 1 | 5 4) -> (11|19) -> (85) =   0.04390454685774
  (4 1 | 4 5) -> (11|15) -> (81) =   0.04390454685774
  (1 4 | 5 4) -> (5|19) -> (34) =   0.04390454685774
  (1 4 | 4 5) -> (5|15) -> (30) =   0.04390454685774
  (5 1 | 2 2) -> (16|5) -> (141) =   0.26263542216858
  (1 5 | 2 2) -> (6|5) -> (26) =   0.26263542216858
  (5 1 | 2 2) -> (16|5) -> (141) =   0.26263542216858
  (1 5 | 2 2) -> (6|5) -> (26) =   0.26263542216858
  (2 2 | 5 1) -> (5|16) -> (31) =   0.26263542216858
  (2 2 | 1 5) -> (5|6) -> (21) =   0.26263542216858
  (2 2 | 5 1) -> (5|16) -> (31) =   0.26263542216858
  (2 2 | 1 5) -> (5|6) -> (21) =   0.26263542216858
  (5 1 | 3 2) -> (16|8) -> (144) =   0.00646935550894
  (1 5 | 3 2) -> (6|8) -> (29) =   0.00646935550894
  (5 1 | 2 3) -> (16|6) -> (142) =   0.00646935550894
  (1 5 | 2 3) -> (6|6) -> (27) =   0.00646935550894
  (3 2 | 5 1) -> (8|16) -> (52) =   0.00646935550894
  (3 2 | 1 5) -> (8|6) -> (42) =   0.00646935550894
  (2 3 | 5 1) -> (6|16) -> (37) =   0.00646935550894
  (2 3 | 1 5) -> (6|6) -> (27) =   0.00646935550894
  (5 1 | 3 3) -> (16|9) -> (145) =   0.25940943919113
  (1 5 | 3 3) -> (6|9) -> (30) =   0.25940943919113
  (5 1 | 3 3) -> (16|9) -> (145) =   0.25940943919113
  (1 5 | 3 3) -> (6|9) -> (30) =   0.25940943919113
  (3 3 | 5 1) -> (9|16) -> (61) =   0.25940943919113
  (3 3 | 1 5) -> (9|6) -> (51) =   0.25940943919113
  (3 3 | 5 1) -> (9|16) -> (61) =   0.25940943919113
  (3 3 | 1 5) -> (9|6) -> (51) =   0.25940943919113
  (5 1 | 4 4) -> (16|14) -> (150) =   0.25435502471924
  (1 5 | 4 4) -> (6|14) -> (35) =   0.25435502471924
  (5 1 | 4 4) -> (16|14) -> (150) =   0.25435502471924
  (1 5 | 4 4) -> (6|14) -> (35) =   0.25435502471924
  (4 4 | 5 1) -> (14|16) -> (121) =   0.25435502471924
  (4 4 | 1 5) -> (14|6) -> (111) =   0.25435502471924
  (4 4 | 5 1) -> (14|16) -> (121) =   0.25435502471924
  (4 4 | 1 5) -> (14|6) -> (111) =   0.25435502471924
  (5 2 | 2 2) -> (17|5) -> (158) =   0.17536542769674
  (2 5 | 2 2) -> (8|5) -> (41) =   0.17536542769674
  (5 2 | 2 2) -> (17|5) -> (158) =   0.17536542769674
  (2 5 | 2 2) -> (8|5) -> (41) =   0.17536542769674
  (2 2 | 5 2) -> (5|17) -> (32) =   0.17536542769674
  (2 2 | 2 5) -> (5|8) -> (23) =   0.17536542769674
  (2 2 | 5 2) -> (5|17) -> (32) =   0.17536542769674
  (2 2 | 2 5) -> (5|8) -> (23) =   0.17536542769674
  (5 2 | 3 2) -> (17|8) -> (161) =   0.00928275576284
  (2 5 | 3 2) -> (8|8) -> (44) =   0.00928275576284
  (5 2 | 2 3) -> (17|6) -> (159) =   0.00928275576284
  (2 5 | 2 3) -> (8|6) -> (42) =   0.00928275576284
  (3 2 | 5 2) -> (8|17) -> (53) =   0.00928275576284
  (3 2 | 2 5) -> (8|8) -> (44) =   0.00928275576284
  (2 3 | 5 2) -> (6|17) -> (38) =   0.00928275576284
  (2 3 | 2 5) -> (6|8) -> (29) =   0.00928275576284
  (5 2 | 3 3) -> (17|9) -> (162) =   0.15960620012356
  (2 5 | 3 3) -> (8|9) -> (45) =   0.15960620012356
  (5 2 | 3 3) -> (17|9) -> (162) =   0.15960620012356
  (2 5 | 3 3) -> (8|9) -> (45) =   0.15960620012356
  (3 3 | 5 2) -> (9|17) -> (62) =   0.15960620012356
  (3 3 | 2 5) -> (9|8) -> (53) =   0.15960620012356
  (3 3 | 5 2) -> (9|17) -> (62) =   0.15960620012356
  (3 3 | 2 5) -> (9|8) -> (53) =   0.15960620012356
  (5 2 | 4 4) -> (17|14) -> (167) =   0.15657254456156
  (2 5 | 4 4) -> (8|14) -> (50) =   0.15657254456156
  (5 2 | 4 4) -> (17|14) -> (167) =   0.15657254456156
  (2 5 | 4 4) -> (8|14) -> (50) =   0.15657254456156
  (4 4 | 5 2) -> (14|17) -> (122) =   0.15657254456156
  (4 4 | 2 5) -> (14|8) -> (113) =   0.15657254456156
  (4 4 | 5 2) -> (14|17) -> (122) =   0.15657254456156
  (4 4 | 2 5) -> (14|8) -> (113) =   0.15657254456156
  (5 3 | 2 2) -> (18|5) -> (176) =   0.12621078062306
  (3 5 | 2 2) -> (11|5) -> (71) =   0.12621078062306
  (5 3 | 2 2) -> (18|5) -> (176) =   0.12621078062306
  (3 5 | 2 2) -> (11|5) -> (71) =   0.12621078062306
  (2 2 | 5 3) -> (5|18) -> (33) =   0.12621078062306
  (2 2 | 3 5) -> (5|11) -> (26) =   0.12621078062306
  (2 2 | 5 3) -> (5|18) -> (33) =   0.12621078062306
  (2 2 | 3 5) -> (5|11) -> (26) =   0.12621078062306
  (5 3 | 3 2) -> (18|8) -> (179) =   0.00994515313484
  (3 5 | 3 2) -> (11|8) -> (74) =   0.00994515313484
  (5 3 | 2 3) -> (18|6) -> (177) =   0.00994515313484
  (3 5 | 2 3) -> (11|6) -> (72) =   0.00994515313484
  (3 2 | 5 3) -> (8|18) -> (54) =   0.00994515313484
  (3 2 | 3 5) -> (8|11) -> (47) =   0.00994515313484
  (2 3 | 5 3) -> (6|18) -> (39) =   0.00994515313484
  (2 3 | 3 5) -> (6|11) -> (32) =   0.00994515313484
  (5 3 | 3 3) -> (18|9) -> (180) =   0.13549773748050
  (3 5 | 3 3) -> (11|9) -> (75) =   0.13549773748050
  (5 3 | 3 3) -> (18|9) -> (180) =   0.13549773748050
  (3 5 | 3 3) -> (11|9) -> (75) =   0.13549773748050
  (3 3 | 5 3) -> (9|18) -> (63) =   0.13549773748050
  (3 3 | 3 5) -> (9|11) -> (56) =   0.13549773748050
  (3 3 | 5 3) -> (9|18) -> (63) =   0.13549773748050
  (3 3 | 3 5) -> (9|11) -> (56) =   0.13549773748050
  (5 3 | 4 4) -> (18|14) -> (185) =   0.12232787857153
  (3 5 | 4 4) -> (11|14) -> (80) =   0.12232787857153
  (5 3 | 4 4) -> (18|14) -> (185) =   0.12232787857153
  (3 5 | 4 4) -> (11|14) -> (80) =   0.12232787857153
  (4 4 | 5 3) -> (14|18) -> (123) =   0.12232787857153
  (4 4 | 3 5) -> (14|11) -> (116) =   0.12232787857153
  (4 4 | 5 3) -> (14|18) -> (123) =   0.12232787857153
  (4 4 | 3 5) -> (14|11) -> (116) =   0.12232787857153
  (5 4 | 4 2) -> (19|12) -> (202) =   0.00691149757285
  (4 5 | 4 2) -> (15|12) -> (132) =   0.00691149757285
  (5 4 | 2 4) -> (19|7) -> (197) =   0.00691149757285
  (4 5 | 2 4) -> (15|7) -> (127) =   0.00691149757285
  (4 2 | 5 4) -> (12|19) -> (97) =   0.00691149757285
  (4 2 | 4 5) -> (12|15) -> (93) =   0.00691149757285
  (2 4 | 5 4) -> (7|19) -> (47) =   0.00691149757285
  (2 4 | 4 5) -> (7|15) -> (43) =   0.00691149757285
  (5 4 | 4 3) -> (19|13) -> (203) =   0.00539985371130
  (4 5 | 4 3) -> (15|13) -> (133) =   0.00539985371130
  (5 4 | 3 4) -> (19|10) -> (200) =   0.00539985371130
  (4 5 | 3 4) -> (15|10) -> (130) =   0.00539985371130
  (4 3 | 5 4) -> (13|19) -> (110) =   0.00539985371130
  (4 3 | 4 5) -> (13|15) -> (106) =   0.00539985371130
  (3 4 | 5 4) -> (10|19) -> (74) =   0.00539985371130
  (3 4 | 4 5) -> (10|15) -> (70) =   0.00539985371130
  (5 5 | 0 0) -> (20|0) -> (210) =   0.47072332636878
  (5 5 | 0 0) -> (20|0) -> (210) =   0.47072332636878
  (5 5 | 0 0) -> (20|0) -> (210) =   0.47072332636878
  (5 5 | 0 0) -> (20|0) -> (210) =   0.47072332636878
  (0 0 | 5 5) -> (0|20) -> (20) =   0.47072332636878
  (0 0 | 5 5) -> (0|20) -> (20) =   0.47072332636878
  (0 0 | 5 5) -> (0|20) -> (20) =   0.47072332636878
  (0 0 | 5 5) -> (0|20) -> (20) =   0.47072332636878
  (5 0 | 5 0) -> (15|15) -> (135) =   0.00368310796008
  (0 5 | 5 0) -> (5|15) -> (30) =   0.00368310796008
  (5 0 | 0 5) -> (15|5) -> (125) =   0.00368310796008
  (0 5 | 0 5) -> (5|5) -> (20) =   0.00368310796008
  (5 0 | 5 0) -> (15|15) -> (135) =   0.00368310796008
  (5 0 | 0 5) -> (15|5) -> (125) =   0.00368310796008
  (0 5 | 5 0) -> (5|15) -> (30) =   0.00368310796008
  (0 5 | 0 5) -> (5|5) -> (20) =   0.00368310796008
  (5 5 | 1 0) -> (20|1) -> (211) =   0.11119180691162
  (5 5 | 1 0) -> (20|1) -> (211) =   0.11119180691162
  (5 5 | 0 1) -> (20|1) -> (211) =   0.11119180691162
  (5 5 | 0 1) -> (20|1) -> (211) =   0.11119180691162
  (1 0 | 5 5) -> (1|20) -> (21) =   0.11119180691162
  (1 0 | 5 5) -> (1|20) -> (21) =   0.11119180691162
  (0 1 | 5 5) -> (1|20) -> (21) =   0.11119180691162
  (0 1 | 5 5) -> (1|20) -> (21) =   0.11119180691162
  (5 1 | 5 0) -> (16|15) -> (151) =   0.01212161742175
  (1 5 | 5 0) -> (6|15) -> (36) =   0.01212161742175
  (5 1 | 0 5) -> (16|5) -> (141) =   0.01212161742175
  (1 5 | 0 5) -> (6|5) -> (26) =   0.01212161742175
  (5 0 | 5 1) -> (15|16) -> (136) =   0.01212161742175
  (5 0 | 1 5) -> (15|6) -> (126) =   0.01212161742175
  (0 5 | 5 1) -> (5|16) -> (31) =   0.01212161742175
  (0 5 | 1 5) -> (5|6) -> (21) =   0.01212161742175
  (5 5 | 1 1) -> (20|2) -> (212) =   0.45466066225483
  (5 5 | 1 1) -> (20|2) -> (212) =   0.45466066225483
  (5 5 | 1 1) -> (20|2) -> (212) =   0.45466066225483
  (5 5 | 1 1) -> (20|2) -> (212) =   0.45466066225483
  (1 1 | 5 5) -> (2|20) -> (23) =   0.45466066225483
  (1 1 | 5 5) -> (2|20) -> (23) =   0.45466066225483
  (1 1 | 5 5) -> (2|20) -> (23) =   0.45466066225483
  (1 1 | 5 5) -> (2|20) -> (23) =   0.45466066225483
  (5 1 | 5 1) -> (16|16) -> (152) =   0.10381656102043
  (1 5 | 5 1) -> (6|16) -> (37) =   0.10381656102043
  (5 1 | 1 5) -> (16|6) -> (142) =   0.10381656102043
  (1 5 | 1 5) -> (6|6) -> (27) =   0.10381656102043
  (5 1 | 5 1) -> (16|16) -> (152) =   0.10381656102043
  (5 1 | 1 5) -> (16|6) -> (142) =   0.10381656102043
  (1 5 | 5 1) -> (6|16) -> (37) =   0.10381656102043
  (1 5 | 1 5) -> (6|6) -> (27) =   0.10381656102043
  (5 5 | 2 0) -> (20|3) -> (213) =   0.00811542969563
  (5 5 | 2 0) -> (20|3) -> (213) =   0.00811542969563
  (5 5 | 0 2) -> (20|2) -> (212) =   0.00811542969563
  (5 5 | 0 2) -> (20|2) -> (212) =   0.00811542969563
  (2 0 | 5 5) -> (3|20) -> (26) =   0.00811542969563
  (2 0 | 5 5) -> (3|20) -> (26) =   0.00811542969563
  (0 2 | 5 5) -> (2|20) -> (23) =   0.00811542969563
  (0 2 | 5 5) -> (2|20) -> (23) =   0.00811542969563
  (5 5 | 3 0) -> (20|6) -> (216) =   0.00634046857412
  (5 5 | 3 0) -> (20|6) -> (216) =   0.00634046857412
  (5 5 | 0 3) -> (20|3) -> (213) =   0.00634046857412
  (5 5 | 0 3) -> (20|3) -> (213) =   0.00634046857412
  (3 0 | 5 5) -> (6|20) -> (41) =   0.00634046857412
  (3 0 | 5 5) -> (6|20) -> (41) =   0.00634046857412
  (0 3 | 5 5) -> (3|20) -> (26) =   0.00634046857412
  (0 3 | 5 5) -> (3|20) -> (26) =   0.00634046857412
  (5 2 | 5 0) -> (17|15) -> (168) =   0.00748764164977
  (2 5 | 5 0) -> (8|15) -> (51) =   0.00748764164977
  (5 2 | 0 5) -> (17|5) -> (158) =   0.00748764164977
  (2 5 | 0 5) -> (8|5) -> (41) =   0.00748764164977
  (5 0 | 5 2) -> (15|17) -> (137) =   0.00748764164977
  (5 0 | 2 5) -> (15|8) -> (128) =   0.00748764164977
  (0 5 | 5 2) -> (5|17) -> (32) =   0.00748764164977
  (0 5 | 2 5) -> (5|8) -> (23) =   0.00748764164977
  (5 3 | 5 0) -> (18|15) -> (186) =   0.00584998679740
  (3 5 | 5 0) -> (11|15) -> (81) =   0.00584998679740
  (5 3 | 0 5) -> (18|5) -> (176) =   0.00584998679740
  (3 5 | 0 5) -> (11|5) -> (71) =   0.00584998679740
  (5 0 | 5 3) -> (15|18) -> (138) =   0.00584998679740
  (5 0 | 3 5) -> (15|11) -> (131) =   0.00584998679740
  (0 5 | 5 3) -> (5|18) -> (33) =   0.00584998679740
  (0 5 | 3 5) -> (5|11) -> (26) =   0.00584998679740
  (5 5 | 2 1) -> (20|4) -> (214) =   0.08885024014748
  (5 5 | 2 1) -> (20|4) -> (214) =   0.08885024014748
  (5 5 | 1 2) -> (20|3) -> (213) =   0.08885024014748
  (5 5 | 1 2) -> (20|3) -> (213) =   0.08885024014748
  (2 1 | 5 5) -> (4|20) -> (30) =   0.08885024014748
  (2 1 | 5 5) -> (4|20) -> (30) =   0.08885024014748
  (1 2 | 5 5) -> (3|20) -> (26) =   0.08885024014748
  (1 2 | 5 5) -> (3|20) -> (26) =   0.08885024014748
  (5 5 | 3 1) -> (20|7) -> (217) =   0.06941741553890
  (5 5 | 3 1) -> (20|7) -> (217) =   0.06941741553890
  (5 5 | 1 3) -> (20|4) -> (214) =   0.06941741553890
  (5 5 | 1 3) -> (20|4) -> (214) =   0.06941741553890
  (3 1 | 5 5) -> (7|20) -> (48) =   0.06941741553890
  (3 1 | 5 5) -> (7|20) -> (48) =   0.06941741553890
  (1 3 | 5 5) -> (4|20) -> (30) =   0.06941741553890
  (1 3 | 5 5) -> (4|20) -> (30) =   0.06941741553890
  (5 2 | 5 1) -> (17|16) -> (169) =   0.07987622207278
  (2 5 | 5 1) -> (8|16) -> (52) =   0.07987622207278
  (5 2 | 1 5) -> (17|6) -> (159) =   0.07987622207278
  (2 5 | 1 5) -> (8|6) -> (42) =   0.07987622207278
  (5 1 | 5 2) -> (16|17) -> (153) =   0.07987622207278
  (5 1 | 2 5) -> (16|8) -> (144) =   0.07987622207278
  (1 5 | 5 2) -> (6|17) -> (38) =   0.07987622207278
  (1 5 | 2 5) -> (6|8) -> (29) =   0.07987622207278
  (5 3 | 5 1) -> (18|16) -> (187) =   0.06240614420512
  (3 5 | 5 1) -> (11|16) -> (82) =   0.06240614420512
  (5 3 | 1 5) -> (18|6) -> (177) =   0.06240614420512
  (3 5 | 1 5) -> (11|6) -> (72) =   0.06240614420512
  (5 1 | 5 3) -> (16|18) -> (154) =   0.06240614420512
  (5 1 | 3 5) -> (16|11) -> (147) =   0.06240614420512
  (1 5 | 5 3) -> (6|18) -> (39) =   0.06240614420512
  (1 5 | 3 5) -> (6|11) -> (32) =   0.06240614420512
  (5 5 | 2 2) -> (20|5) -> (215) =   0.46976210352871
  (5 5 | 2 2) -> (20|5) -> (215) =   0.46976210352871
  (5 5 | 2 2) -> (20|5) -> (215) =   0.46976210352871
  (5 5 | 2 2) -> (20|5) -> (215) =   0.46976210352871
  (2 2 | 5 5) -> (5|20) -> (35) =   0.46976210352871
  (2 2 | 5 5) -> (5|20) -> (35) =   0.46976210352871
  (2 2 | 5 5) -> (5|20) -> (35) =   0.46976210352871
  (2 2 | 5 5) -> (5|20) -> (35) =   0.46976210352871
  (5 5 | 3 2) -> (20|8) -> (218) =   0.02579171679140
  (5 5 | 3 2) -> (20|8) -> (218) =   0.02579171679140
  (5 5 | 2 3) -> (20|6) -> (216) =   0.02579171679140
  (5 5 | 2 3) -> (20|6) -> (216) =   0.02579171679140
  (3 2 | 5 5) -> (8|20) -> (56) =   0.02579171679140
  (3 2 | 5 5) -> (8|20) -> (56) =   0.02579171679140
  (2 3 | 5 5) -> (6|20) -> (41) =   0.02579171679140
  (2 3 | 5 5) -> (6|20) -> (41) =   0.02579171679140
  (5 5 | 3 3) -> (20|9) -> (219) =   0.45690090905372
  (5 5 | 3 3) -> (20|9) -> (219) =   0.45690090905372
  (5 5 | 3 3) -> (20|9) -> (219) =   0.45690090905372
  (5 5 | 3 3) -> (20|9) -> (219) =   0.45690090905372
  (3 3 | 5 5) -> (9|20) -> (65) =   0.45690090905372
  (3 3 | 5 5) -> (9|20) -> (65) =   0.45690090905372
  (3 3 | 5 5) -> (9|20) -> (65) =   0.45690090905372
  (3 3 | 5 5) -> (9|20) -> (65) =   0.45690090905372
  (5 5 | 4 4) -> (20|14) -> (224) =   0.43675021144167
  (5 5 | 4 4) -> (20|14) -> (224) =   0.43675021144167
  (5 5 | 4 4) -> (20|14) -> (224) =   0.43675021144167
  (5 5 | 4 4) -> (20|14) -> (224) =   0.43675021144167
  (4 4 | 5 5) -> (14|20) -> (125) =   0.43675021144167
  (4 4 | 5 5) -> (14|20) -> (125) =   0.43675021144167
  (4 4 | 5 5) -> (14|20) -> (125) =   0.43675021144167
  (4 4 | 5 5) -> (14|20) -> (125) =   0.43675021144167
  (5 2 | 5 2) -> (17|17) -> (170) =   0.07510321764035
  (2 5 | 5 2) -> (8|17) -> (53) =   0.07510321764035
  (5 2 | 2 5) -> (17|8) -> (161) =   0.07510321764035
  (2 5 | 2 5) -> (8|8) -> (44) =   0.07510321764035
  (5 2 | 5 2) -> (17|17) -> (170) =   0.07510321764035
  (5 2 | 2 5) -> (17|8) -> (161) =   0.07510321764035
  (2 5 | 5 2) -> (8|17) -> (53) =   0.07510321764035
  (2 5 | 2 5) -> (8|8) -> (44) =   0.07510321764035
  (5 3 | 5 2) -> (18|17) -> (188) =   0.04746039928508
  (3 5 | 5 2) -> (11|17) -> (83) =   0.04746039928508
  (5 3 | 2 5) -> (18|8) -> (179) =   0.04746039928508
  (3 5 | 2 5) -> (11|8) -> (74) =   0.04746039928508
  (5 2 | 5 3) -> (17|18) -> (171) =   0.04746039928508
  (5 2 | 3 5) -> (17|11) -> (164) =   0.04746039928508
  (2 5 | 5 3) -> (8|18) -> (54) =   0.04746039928508
  (2 5 | 3 5) -> (8|11) -> (47) =   0.04746039928508
  (5 3 | 5 3) -> (18|18) -> (189) =   0.05143680450457
  (3 5 | 5 3) -> (11|18) -> (84) =   0.05143680450457
  (5 3 | 3 5) -> (18|11) -> (182) =   0.05143680450457
  (3 5 | 3 5) -> (11|11) -> (77) =   0.05143680450457
  (5 3 | 5 3) -> (18|18) -> (189) =   0.05143680450457
  (5 3 | 3 5) -> (18|11) -> (182) =   0.05143680450457
  (3 5 | 5 3) -> (11|18) -> (84) =   0.05143680450457
  (3 5 | 3 5) -> (11|11) -> (77) =   0.05143680450457
  (5 4 | 5 4) -> (19|19) -> (209) =   0.01435667671487
  (4 5 | 5 4) -> (15|19) -> (139) =   0.01435667671487
  (5 4 | 4 5) -> (19|15) -> (205) =   0.01435667671487
  (4 5 | 4 5) -> (15|15) -> (135) =   0.01435667671487
  (5 4 | 5 4) -> (19|19) -> (209) =   0.01435667671487
  (5 4 | 4 5) -> (19|15) -> (205) =   0.01435667671487
